,SearchState,SearchCity,Category,SearchTitle,Title,Company,Stars,Location,Wage,Remote
0, Delaware,Wilmington,11,Facilities Manager,Maintenance Supervisor,Stratas Scapes Outdoor Living,,"Wilmington, NC","$40,000 - $60,000 a year",Not Remote
1, Delaware,Wilmington,11,Facilities Manager,"Senior Maintenance Manager - Relocate to Kansas City, KS",Elite Line Services,2.9,United States,"$138,000 - $145,000 a year",Not Remote
2, Delaware,Wilmington,11,Facilities Manager,Assistant Maintenance Manager,"Transdev, Inc.",3.2,"Wilmington, NC",Unknown,Not Remote
3, Delaware,Wilmington,11,Facilities Manager,Maintenance Manager,Leland House,2.4,"Leland, NC",Unknown,Not Remote
4, Delaware,Wilmington,11,Facilities Manager,Stormwater Maintenance Supervisor,New Hanover County,3.6,"Wilmington, NC",Unknown,Not Remote
5, Delaware,Wilmington,11,Facilities Manager,Maintenance Supervisor,Stratas Scapes Outdoor Living,,"Wilmington, NC","$40,000 - $60,000 a year",Not Remote
6, Delaware,Wilmington,11,Facilities Manager,Maintenance Manager,"Transdev, Inc.",3.2,"Wilmington, NC",Unknown,Not Remote
7, Delaware,Wilmington,11,Facilities Manager,Maintenance Supervisor,Stratas Scapes Outdoor Living,,"Leland, NC","$40,000 - $60,000 a year",Not Remote
8, Delaware,Wilmington,11,Facilities Manager,Maintenance Supervisor,Hawthorne Residential Partners,3.1,"Leland, NC",Unknown,Not Remote
9, Delaware,Wilmington,11,Facilities Manager,Apartment Maintenance Supervisor,"NHE, Inc.",3.1,"Leland, NC",From $24 an hour,Not Remote
10, Delaware,Wilmington,11,Facilities Manager,Residential Maintenance Supervisor,Balfour Beatty Investments - North America,3.6,"Wilmington, NC",Unknown,Not Remote
0, Delaware,Wilmington,11,Funeral Home Managers,Multi-Location Manager/Licensed Funeral Director,Brandon G. Thompson Funeral Home,,United States,"$75,000 - $110,000 a year",Not Remote
0, Delaware,Wilmington,11,Manager,Department Manager,WILMINGTON HEALTH,,"Wilmington, NC","$45,000 - $86,000 a year",Not Remote
1, Delaware,Wilmington,11,Manager,Warehouse Manager,Carpet Smart,,"Wilmington, NC",$12 - $15 an hour,Not Remote
