,SearchState,SearchCity,Category,SearchTitle,Title,Company,Stars,Location,Wage,Remote
0, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Manager,Elevate Senior Living Fort Wayne,,"Fort Wayne, IN",$20 - $25 an hour,Not Remote
1, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Supervisor,Local Property Manangement Company,,"Fort Wayne, IN",From $23 an hour,Not Remote
2, Indiana,Fort Wayne,11,Facilities Manager,Service Manager,GoldOller Real Estate Investments,3.9,"Fort Wayne, IN","Up to $70,000 a year",Not Remote
3, Indiana,Fort Wayne,11,Facilities Manager,Service Manager,GoldOller Real Estate Investments,3.9,"Fort Wayne, IN","$60,000 - $70,000 a year",Not Remote
4, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Manager,Elevate Senior Living Fort Wayne,,"Fort Wayne, IN",Unknown,Not Remote
5, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Manager,Elevate Senior Living Fort Wayne,,"Fort Wayne, IN",$20 - $25 an hour,Not Remote
6, Indiana,Fort Wayne,11,Facilities Manager,Maintenance / Environmental Services Director,Sage Bluff,2.8,"Fort Wayne, IN",Unknown,Not Remote
7, Indiana,Fort Wayne,11,Facilities Manager,MAINTENANCE SUPERVISOR,Cadillac Coffee Co.,,"Fort Wayne, IN","$45,000 - $49,000 a year",Not Remote
8, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Supervisor,Miller's Health Systems,2.4,"Fort Wayne, IN",Unknown,Not Remote
9, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Supervisor,"Trelleborg Sealing Solutions US, Inc",3.2,"Fort Wayne, IN",Unknown,Not Remote
10, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Supervisor,Local Property Manangement Company,,"Fort Wayne, IN",From $23 an hour,Not Remote
11, Indiana,Fort Wayne,11,Facilities Manager,Maintenance Superintendent,"Drucker and Falk, LLC",3.8,"Fort Wayne, IN",Unknown,Not Remote
12, Indiana,Fort Wayne,11,Facilities Manager,Service Manager,GoldOller Real Estate Investments,3.9,"Fort Wayne, IN","$60,000 - $70,000 a year",Not Remote
0, Indiana,Fort Wayne,11,Funeral Home Managers,Caseworker,Quality Counseling & Psychological Services,1.0,"Fort Wayne, IN","$35,000 a year",Not Remote
1, Indiana,Fort Wayne,11,Funeral Home Managers,Caseworker,Quality Counseling & Psychological Services,1.0,"Fort Wayne, IN","$35,000 a year",Not Remote
2, Indiana,Fort Wayne,11,Funeral Home Managers,Case Manager - Skills Coach/Tech,Bowen Center,2.7,"Fort Wayne, IN",$15.50 - $16.75 an hour,Not Remote
3, Indiana,Fort Wayne,11,Funeral Home Managers,Case Manager - Skills Coach/Tech,Bowen Center,2.7,"Fort Wayne, IN",$15.50 - $16.75 an hour,Not Remote
0, Indiana,Fort Wayne,11,Manager,"Plumbing Service Manager ($10,000 Sign-On)",Peterman Heating Cooling & Plumbing Inc,4.5,"Fort Wayne, IN","$90,000 - $130,000 a year ++",Not Remote
1, Indiana,Fort Wayne,11,Manager,Commercial Account Manager,Lupke Rice Associates,,"Fort Wayne, IN","$36,000 - $54,000 a year",Temporarily remote
2, Indiana,Fort Wayne,11,Manager,Service Manager,GoldOller Real Estate Investments,3.9,"Fort Wayne, IN","$60,000 - $70,000 a year",Not Remote
3, Indiana,Fort Wayne,11,Manager,BRANCH MANAGER - ST. JOE ROAD,STAR Financial Bank,3.3,"Fort Wayne, IN",Unknown,Not Remote
4, Indiana,Fort Wayne,11,Manager,Service Manager,EVAPAR,4.6,"Fort Wayne, IN","$50,000 - $70,000 a year",Not Remote
5, Indiana,Fort Wayne,11,Manager,Lube Shop Manager,Take 5 Oil Change,,"Fort Wayne, IN","$35,000 - $55,000 a year",Not Remote
6, Indiana,Fort Wayne,11,Manager,Maintenance Manager,Elevate Senior Living Fort Wayne,,"Fort Wayne, IN",$20 - $25 an hour,Not Remote
7, Indiana,Fort Wayne,11,Manager,Materials Manager,Premier Truck Rental,3.0,"Fort Wayne, IN",Unknown,Not Remote
8, Indiana,Fort Wayne,11,Manager,Automotive Sales Manager,Confidential,,"Fort Wayne, IN","$65,000 - $76,000 a year",Not Remote
9, Indiana,Fort Wayne,11,Manager,Production Manager,Fort Wayne Anodizing,,"Fort Wayne, IN","$55,000 - $65,000 a year",Not Remote
10, Indiana,Fort Wayne,11,Manager,Project Manager,Rural Sourcing Inc.,,"Fort Wayne, IN",Unknown,Not Remote
11, Indiana,Fort Wayne,11,Manager,Plant Manager,Genesis Products Llc,2.8,"Fort Wayne, IN",Unknown,Not Remote
12, Indiana,Fort Wayne,11,Manager,Entry Level Healthcare Recruiter / Manager,Together Homecare of Fort Wayne,4.3,"Fort Wayne, IN","$37,500 - $55,000 a year",Not Remote
13, Indiana,Fort Wayne,11,Manager,Full-Time Assistant Store Manager,ALDI,3.4,"Fort Wayne, IN",$19 an hour,Not Remote
14, Indiana,Fort Wayne,11,Manager,Warehouse Supervisor,UNFI,2.9,"Fort Wayne, IN",Unknown,Not Remote
15, Indiana,Fort Wayne,11,Manager,Pricing and Profitability Manager,D&W Fine Pack,2.8,"Fort Wayne, IN","$113,000 - $170,000 a year",Not Remote
16, Indiana,Fort Wayne,11,Manager,Store Collections and Finance Manager,Car Now Acceptance Company,3.5,"Fort Wayne, IN","$45,000 - $60,000 a year",Not Remote
