,SearchState,SearchCity,Category,SearchTitle,Title,Company,Stars,Location,Wage,Remote
0, Kansas,Wichita,11,Facilities Manager,"Senior Maintenance Manager - Relocate to Kansas City, KS",Elite Line Services,2.9,United States,"$138,000 - $145,000 a year",Not Remote
1, Kansas,Wichita,11,Facilities Manager,Facilities Manager,Wichita Children's Home,2.9,"Wichita, KS",Unknown,Not Remote
2, Kansas,Wichita,11,Facilities Manager,Maintenance Manager,Johnson Controls,3.7,"Wichita, KS",Unknown,Not Remote
3, Kansas,Wichita,11,Facilities Manager,Night Manager,City Wide Facility Solutions,,"Wichita, KS",$15 - $17 an hour,Not Remote
4, Kansas,Wichita,11,Facilities Manager,Supv Maintenance,Occidental Petroleum Corporation,4.0,"Wichita, KS",Unknown,Not Remote
5, Kansas,Wichita,11,Facilities Manager,Maintenance Director,Mission Health Communities,3.7,"Wichita, KS",Unknown,Not Remote
6, Kansas,Wichita,11,Facilities Manager,ELS - AMZ - Area Maintenance Manager,Daifuku,2.8,"Park City, KS",Unknown,Not Remote
7, Kansas,Wichita,11,Facilities Manager,ELS - AMZ - Area Maintenance Manager,Daifuku,2.8,"Park City, KS",Unknown,Not Remote
8, Kansas,Wichita,11,Facilities Manager,Chief Maintenance Engineer,Hilton Garden Inn Wichita,3.6,"Wichita, KS",Unknown,Not Remote
0, Kansas,Wichita,15,Computer Programmers,AR Software Developer II,"Avatar Partners, Inc.",,United States,"$90,000 - $115,000 a year",Remote
1, Kansas,Wichita,15,Computer Programmers,CNC Programmer,Summit Employment Professionals,4.3,"Wichita, KS",$20 - $35 an hour,Not Remote
2, Kansas,Wichita,15,Computer Programmers,"CNC MILL PROGRAMMER SETUP, CNC Setup Machinist, CMM Programmer, CNC Lathe Programmer/Setup",WICHITA EMPLOYER,,"Wichita, KS",Unknown,Not Remote
3, Kansas,Wichita,15,Computer Programmers,SOFTWARE ENGINEER,Koch Industries,3.6,"Wichita, KS",Unknown,Not Remote
4, Kansas,Wichita,15,Computer Programmers,CNC Programmer,Summit Employment Professionals,4.3,"Wichita, KS",$20 - $35 an hour,Not Remote
5, Kansas,Wichita,15,Computer Programmers,"CNC MILL PROGRAMMER SETUP, CNC Setup Machinist, CMM Programmer, CNC Lathe Programmer/Setup",WICHITA EMPLOYER,,"Wichita, KS",Unknown,Not Remote
0, Kansas,Wichita,15,Software Quality Assurance Analyst,Quality Assurance Automation Engineer,Keycentrix LLC,,"Wichita, KS",Unknown,Not Remote
0, Kansas,Wichita,17,Electrical Engineering Technicians,Radar / Electronic Warfare (EW) Systems Field Engineering Technician,"CEA Technologies, Inc.",,United States,$31 - $34 an hour,Not Remote
1, Kansas,Wichita,17,Electrical Engineering Technicians,ELS - AMZ - Controls System Lead (CSL),Daifuku,2.8,"Park City, KS",Unknown,Not Remote
2, Kansas,Wichita,17,Electrical Engineering Technicians,ELS - AMZ - Controls System Lead (CSL),Daifuku,2.8,"Park City, KS",Unknown,Not Remote
0, Kansas,Wichita,17,Nuclear Engineers,Senior Aerospace Systems Engineer,Analytical Mechanics Associates,,United States,Unknown,Temporarily remote
0, Kansas,Wichita,17,Mechanical Engineering Technicians,Field Service Technician/Engineer,Climatic Testing Systems Inc.,,United States,$24 - $38 an hour,Not Remote
1, Kansas,Wichita,17,Mechanical Engineering Technicians,ENGINEERING TECHNICIAN - COMPOSITES,"Fiber Dynamics, Inc.",,"Wichita, KS",Unknown,Not Remote
0, Kansas,Wichita,19,Medical Scientists,Senior Clinical Scientist / Medical Monitor - Oncology,Covance by Labcorp,,"Wichita, KS",Unknown,Not Remote
1, Kansas,Wichita,19,Medical Scientists,Senior Field Application Scientist,Magnetic Insight,,United States,"$90,000 - $140,000 a year",Temporarily remote
2, Kansas,Wichita,19,Medical Scientists,Medical Lab Scientist (MLS),Ascension,3.7,"Wichita, KS",Unknown,Not Remote
3, Kansas,Wichita,19,Medical Scientists,Data Entry Epidemiology Team Leader COVID-19,Sedgwick County,3.5,"Wichita, KS",$16.98 an hour,Not Remote
4, Kansas,Wichita,19,Medical Scientists,Research Nurse,Cancer Center of Kansas,3.3,"Wichita, KS",Unknown,Not Remote
0, Kansas,Wichita,37,Pest Control,Sales Representative,Kindred Pest Control,,United States,"$30,000 - $120,000 a year",Not Remote
1, Kansas,Wichita,37,Pest Control,Pest Control Technician,Orkin LLC,3.2,"Wichita, KS",Unknown,Not Remote
2, Kansas,Wichita,37,Pest Control,Pest Control Technician,Orkin LLC,3.2,"Wichita, KS",Unknown,Not Remote
3, Kansas,Wichita,37,Pest Control,Pest Control Technician,Orkin LLC,3.2,"Wichita, KS",Unknown,Not Remote
4, Kansas,Wichita,37,Pest Control,Pest Control Technician,Terminix,3.0,"Wichita, KS",Unknown,Not Remote
5, Kansas,Wichita,37,Pest Control,Sales Representative,Moxie Pest Control,3.5,"Wichita, KS","$32,499 - $129,959 a year",Remote
0, Kansas,Wichita,37,Tree Trimmers and Pruners,Tree Climber / Arborists/Trimmer,Suburban Landscape Management,3.0,"Wichita, KS",$15 - $25 an hour,Not Remote
0, Kansas,Wichita,39,Hairdressers,Hair Stylist,Lady Jane's Haircuts for Men,4.1,"Wichita, KS",Unknown,Not Remote
1, Kansas,Wichita,39,Hairdressers,Hair Stylist - Maple and West,Great Clips,3.5,"Wichita, KS",Unknown,Not Remote
2, Kansas,Wichita,39,Hairdressers,Hair Stylist - Auburn Pointe,Great Clips,3.5,"Wichita, KS",Unknown,Not Remote
3, Kansas,Wichita,39,Hairdressers,Hair Technician for Hair Transplant Office in Denver,Advanced Hair Restoration,,Kansas,$17 - $26 an hour,Not Remote
4, Kansas,Wichita,39,Hairdressers,Stylist - Wichita,HairClub,3.4,"Wichita, KS",Unknown,Not Remote
5, Kansas,Wichita,39,Hairdressers,Cosmetologist/Hair Stylist & Beauty Advisor,Salon Brands,,"Wichita, KS",$10.50 - $40.00 an hour,Not Remote
6, Kansas,Wichita,39,Hairdressers,Hair Stylist,JCPenney,3.7,"Wichita, KS",Unknown,Not Remote
7, Kansas,Wichita,39,Hairdressers,Hair Stylist,Lady Jane's Haircuts for Men,4.1,"Wichita, KS",Unknown,Not Remote
8, Kansas,Wichita,39,Hairdressers,Cosmetologist/Hair Stylist,Yellowhammer,,"Wichita, KS","$14,500 - $47,365 a year",Not Remote
9, Kansas,Wichita,39,Hairdressers,Hair Stylist - Tyler Pointe,Great Clips,3.5,"Wichita, KS",Unknown,Not Remote
0, Kansas,Wichita,39,Group Fitness Instructor,Pilates Instructor,Highway 54 Pilates,,"Wichita, KS",$25 - $35 an hour,Not Remote
1, Kansas,Wichita,39,Group Fitness Instructor,Certified Fitness Instructor/ Fitness Trainer,Planet Fitness - KS/LA Sutherland Group,3.5,"Wichita, KS",Unknown,Not Remote
2, Kansas,Wichita,39,Group Fitness Instructor,Fitness Consultant,Orangetheory - Franchise #0376,,"Wichita, KS",$10 - $16 an hour,Not Remote
3, Kansas,Wichita,39,Group Fitness Instructor,Fitness Coach,Orangetheory - Franchise #0376,,"Wichita, KS",$25 - $65 an hour,Not Remote
4, Kansas,Wichita,39,Group Fitness Instructor,Pilates Instructor,Highway 54 Pilates,,"Wichita, KS",$25 - $35 an hour,Not Remote
5, Kansas,Wichita,39,Group Fitness Instructor,Fitness Coach,Orangetheory - Franchise #0376,,"Wichita, KS",$25 - $65 an hour,Not Remote
6, Kansas,Wichita,39,Group Fitness Instructor,Fitness Consultant,Orangetheory - Franchise #0376,,"Wichita, KS",$10 - $16 an hour,Not Remote
0, Kansas,Wichita,45,Farming,Team Member,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
1, Kansas,Wichita,45,Farming,Crew,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
2, Kansas,Wichita,45,Farming,Server,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
3, Kansas,Wichita,45,Farming,Insect Farming,Summit Employment Professionals,4.3,"Wichita, KS",From $10 an hour,Not Remote
4, Kansas,Wichita,45,Farming,Parts Sales Specialist,American Implement / John Deere,4.3,Kansas,Unknown,Not Remote
5, Kansas,Wichita,45,Farming,Call Center Customer Account Specialist,Cox Communications Inc,3.8,"Wichita, KS",Unknown,Remote
6, Kansas,Wichita,45,Farming,Cashier,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
7, Kansas,Wichita,45,Farming,Crew Member,Chipotle Mexican Grill,3.6,"Wichita, KS",$10 - $13 an hour,Not Remote
8, Kansas,Wichita,45,Farming,Team Member,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
9, Kansas,Wichita,45,Farming,Crew,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
10, Kansas,Wichita,45,Farming,Apprentice General Manager,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
11, Kansas,Wichita,45,Farming,Server,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
12, Kansas,Wichita,45,Farming,Independent Seed Sales Representative,Stine Seed,2.8,"Wichita, KS",Unknown,Remote
13, Kansas,Wichita,45,Farming,Cashier,Chipotle,3.6,"Wichita, KS",Unknown,Not Remote
14, Kansas,Wichita,45,Farming,Sr Systems Engineer I,CSX,3.2,United States,Unknown,Not Remote
0, Kansas,Wichita,45,Logging Workers,Front Desk Agent,HCW MANAGEMENT CONSULTANTS LLC,,"Wichita, KS",$10 an hour,Not Remote
1, Kansas,Wichita,45,Logging Workers,Front Desk Agent,aloft Wichita,3.1,"Wichita, KS",Unknown,Not Remote
2, Kansas,Wichita,45,Logging Workers,Front Desk Agent,Comfort Wichita,3.1,"Wichita, KS",Unknown,Not Remote
3, Kansas,Wichita,45,Logging Workers,Front Desk Agent,Hampton Inn Wichita East,3.1,"Wichita, KS",Unknown,Not Remote
0, Kansas,Wichita,47,Construction and Maintenance,Maintenance Electrician I - Wichita/El Dorado,"BG Products, Inc.",,"Wichita, KS",From $21.10 an hour,Not Remote
1, Kansas,Wichita,47,Construction and Maintenance,Maintenance Electrician Helper - Wichita/El Dorado,"BG Products, Inc.",,"Wichita, KS",From $19.50 an hour,Not Remote
2, Kansas,Wichita,47,Construction and Maintenance,Facilities Technician-Carpenter,RMD,,United States,$23 - $30 an hour,Not Remote
3, Kansas,Wichita,47,Construction and Maintenance,Maintenance Electrician Helper - Wichita/El Dorado,"BG Products, Inc.",,"Wichita, KS",From $19.50 an hour,Not Remote
4, Kansas,Wichita,47,Construction and Maintenance,Shop Mechanic,"Sherwood Construction Co., Inc.",4.4,"Wichita, KS",Unknown,Not Remote
5, Kansas,Wichita,47,Construction and Maintenance,WIND TURBINE FIELD SERVICE TECHNICIAN,"Alltite, Inc",3.3,"Wichita, KS",From $24 an hour,Not Remote
6, Kansas,Wichita,47,Construction and Maintenance,Carpenter,McCown Gordon Construction,,"Wichita, KS",From $16 an hour,Not Remote
7, Kansas,Wichita,47,Construction and Maintenance,Carpenter / Drywall / Home Improvement Professional,Mr. Handyman of the Wichita Metro Area,,"Wichita, KS","$45,000 - $70,000 a year",Not Remote
8, Kansas,Wichita,47,Construction and Maintenance,Service Tech,"Hi-Tech Interiors, Inc.",,"Wichita, KS",Unknown,Not Remote
9, Kansas,Wichita,47,Construction and Maintenance,Handyman for Residential or Light Commercial,"Handyman Connection of Wichita East, KS",3.5,"Wichita, KS",$20 - $35 an hour,Not Remote
10, Kansas,Wichita,47,Construction and Maintenance,Maintenance Electrician I - Wichita/El Dorado,"BG Products, Inc.",,"Wichita, KS",From $21.10 an hour,Not Remote
11, Kansas,Wichita,47,Construction and Maintenance,Carpenter / Drywall / Home Improvement Professional,Mr. Handyman of the Wichita Metro Area,,"Wichita, KS",Unknown,Not Remote
12, Kansas,Wichita,47,Construction and Maintenance,Facility Service Technician/Small Job Foreman,Hutton Corporation,,"Wichita, KS",Unknown,Not Remote
13, Kansas,Wichita,47,Construction and Maintenance,Service Technician,Zernco,4.0,"Wichita, KS",Unknown,Not Remote
14, Kansas,Wichita,47,Construction and Maintenance,WIND TURBINE FIELD SERVICE TECHNICIAN,"Alltite, Inc",3.3,"Wichita, KS",From $24 an hour,Not Remote
15, Kansas,Wichita,47,Construction and Maintenance,Carpenter,McCown Gordon Construction,,"Wichita, KS",From $16 an hour,Not Remote
0, Kansas,Wichita,49,Maintenance and Repair,Mechanic,U-Turn Rentals/ VMC Concrete,,"Wichita, KS",$17 - $26 an hour,Not Remote
1, Kansas,Wichita,49,Maintenance and Repair,Maintenance Electrician I - Wichita/El Dorado,"BG Products, Inc.",,"Wichita, KS",From $21.10 an hour,Not Remote
2, Kansas,Wichita,49,Maintenance and Repair,Diesel Mechanic,United Petroleum Transport Ltd.,3.0,"Wichita, KS",$18 - $21 an hour,Not Remote
3, Kansas,Wichita,49,Maintenance and Repair,Facilities Maintenance Technician I,"BG Products, Inc.",,"Wichita, KS",$17.50 an hour,Not Remote
4, Kansas,Wichita,49,Maintenance and Repair,Maintenance Electrician Helper - Wichita/El Dorado,"BG Products, Inc.",,"Wichita, KS",From $19.50 an hour,Not Remote
5, Kansas,Wichita,49,Maintenance and Repair,Maintenance Technician,SNC Group,,"Wichita, KS",$21 - $27 an hour,Not Remote
6, Kansas,Wichita,49,Maintenance and Repair,GSE Mechanic,Signature Flight Support Corporation,,"Wichita, KS",Unknown,Not Remote
7, Kansas,Wichita,49,Maintenance and Repair,Citation Project Manager,Yingling Aviation,2.4,"Wichita, KS","$65,000 - $70,000 a year",Not Remote
8, Kansas,Wichita,49,Maintenance and Repair,Machine Operator Production (FT/Days/SEASONAL),PepsiCo,3.8,"Wichita, KS",$17.10 an hour,Not Remote
9, Kansas,Wichita,49,Maintenance and Repair,Tool Crib Attendant,Yingling Aviation,2.4,"Wichita, KS",$15.00 - $15.01 an hour,Not Remote
10, Kansas,Wichita,49,Maintenance and Repair,Maintenance Technician,SNC Group,,"Wichita, KS",$21 - $27 an hour,Not Remote
11, Kansas,Wichita,49,Maintenance and Repair,Maintenance Worker,Quarters at Cambridge,,"Wichita, KS",$13 - $15 an hour,Not Remote
12, Kansas,Wichita,49,Maintenance and Repair,Aviation Maintenance Technician (Structures/Flaps),Bombardier,3.8,"Wichita, KS",Unknown,Not Remote
13, Kansas,Wichita,49,Maintenance and Repair,"Technician, Aviation Maintenance",Bombardier,3.8,"Wichita, KS",Unknown,Not Remote
14, Kansas,Wichita,49,Maintenance and Repair,Zoo Maintenance Worker,Sedgwick County,3.5,"Wichita, KS",$12.67 an hour,Not Remote
15, Kansas,Wichita,49,Maintenance and Repair,Software Deployment and Hardware Technician,MKS2 Technologies,,"Wichita, KS",Unknown,Not Remote
16, Kansas,Wichita,49,Maintenance and Repair,Maintenance Director,Mission Health Communities,3.7,"Wichita, KS",Unknown,Not Remote
17, Kansas,Wichita,49,Maintenance and Repair,Contractor or Craftsman and Remodeler,"Handyman Connection of Wichita East, KS",3.5,"Wichita, KS","Up to $1,200 a week",Not Remote
