,SearchState,SearchCity,Category,SearchTitle,Title,Company,Stars,Location,Wage,Remote
0, Mississippi,Jackson,11,Facilities Manager,Director of Facilities,Chapel Hill Solutions,4.6,"Jackson, MS","From $100,000 a year",Not Remote
1, Mississippi,Jackson,11,Facilities Manager,Maintenance Supervisor,"Blue Magma Residential, LLC",3.0,"Richland, MS",Unknown,Not Remote
2, Mississippi,Jackson,11,Facilities Manager,"Senior Maintenance Manager - Relocate to Kansas City, KS",Elite Line Services,2.9,United States,"$138,000 - $145,000 a year",Not Remote
3, Mississippi,Jackson,11,Facilities Manager,Facilities Maint Manager,Mississippi State Personnel Board,3.2,"Hinds County, MS","$26,612 a year",Not Remote
4, Mississippi,Jackson,11,Facilities Manager,Director of Facilities,Chapel Hill Solutions,4.6,"Jackson, MS","From $100,000 a year",Not Remote
5, Mississippi,Jackson,11,Facilities Manager,Maintenance Supervisor,TESCO Properties,,"Jackson, MS",$18 - $24 an hour,Not Remote
6, Mississippi,Jackson,11,Facilities Manager,Facilities Maint Manager,State of Mississippi,3.2,"Jackson, MS",Unknown,Not Remote
7, Mississippi,Jackson,11,Facilities Manager,Maintenance Supervisor,"Blue Magma Residential, LLC",3.0,"Richland, MS",Unknown,Not Remote
0, Mississippi,Jackson,11,Funeral Home Managers,Family Service Counselor,"SCI Shared Resources, LLC",3.1,"Ridgeland, MS",Unknown,Not Remote
0, Mississippi,Jackson,11,Manager,Accounting Manager,UniTek Global Services,,"Jackson, MS","$70,000 - $125,000 a year",Not Remote
1, Mississippi,Jackson,11,Manager,GROCERY DISTRIBUTION MANAGER DESIGNATE,McLane - Grocery,3.3,"Jackson, MS",Unknown,Not Remote
2, Mississippi,Jackson,11,Manager,Certified Dietary Manager-Belhaven Senior Care,BELHAVEN SENIOR CARE,,"Jackson, MS",$20 - $25 an hour,Not Remote
3, Mississippi,Jackson,11,Manager,Restaurant General Manager,1788 Chicken DBA Zaxby's,4.0,"Flowood, MS","$46,000 - $60,000 a year",Not Remote
